zip,beds,baths,sqft,price
85822,3,2,1104,123000
85822,3,2,1104,123000
85822,3,2,1104,123000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,125000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1120,145000
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1164,122500
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1169,122000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1207,154000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1276,320000
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1446,275086
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,3,2,1646,150000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,125000
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1253,264469
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1309,131750
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85822,4,2,1436,185074
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,779,114750
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,838,55422
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,876,61000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,1,906,77000
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,901,121500
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,2,2,904,173056
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1010,116000
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,1,1167,68212
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,129500
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1089,95625
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,134000
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1144,200345
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1185,178480
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1217,151087
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,164000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1265,179000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1266,198000
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1289,106250
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1306,245000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1354,104000
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1366,120108
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1386,191250
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1400,138000
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1418,146250
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1420,189000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1436,180000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1439,168000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1452,160000
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1463,174250
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1466,150000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,168000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1477,234000
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1478,231477
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1488,160000
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1513,193500
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1593,181000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1650,173000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1676,155000
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1677,195500
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1740,176250
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,2,1962,240971
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,3,3,1961,347029
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,1,1955,166357
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1310,150000
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,122682
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1329,229500
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1341,123000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1392,150000
85823,4,2,1472,148750
